    53.4333     0.5119    -0.0085     0.0110   284.9319    23.5761     0.0497   -69.7289     0.0002     0.0000  1017.7722     0.0000     4.9044     5.2119
    53.6833     0.5454    -0.0131     0.0112   284.9386    23.5846     0.0393   -71.2940     0.0003     0.0000  1017.7776     0.0000     4.8937     5.2129
    53.9333     0.7314    -0.0187     0.0116   284.9336    23.5842     0.0253   -73.2722     0.0003     0.0000  1017.7782     0.0000     4.8830     5.2140
    54.1833     0.8022    -0.0215     0.0114   284.9253    23.5824     0.0099   -75.3470     0.0002     0.0000  1017.7781     0.0000     4.8726     5.2148
    54.4333     0.8768    -0.0231     0.0110   284.9171    23.5811    -0.0054   -75.7098     0.0002     0.0000  1017.7784     0.0000     4.8622     5.2156
    54.6833     0.9804    -0.0249     0.0105   284.9149    23.5849    -0.0196   -76.1241     0.0002     0.0000  1017.7818     0.0000     4.8517     5.2166
    54.9333     1.0121    -0.0267     0.0100   284.9389    23.6118    -0.0280   -77.0041     0.0003     0.0000  1017.7986     0.0000     4.8407     5.2180
    55.1833     1.2697    -0.0267     0.0107   284.9569    23.6308    -0.0364   -73.1432     0.0003     6.5785  1017.8104     0.3627     4.8277     5.2217
    55.4333     1.3723    -0.0262     0.0118   284.9667    23.6411    -0.0444   -73.2315     0.0003    13.7224  1017.8167     0.7567     4.8343     5.2057
    55.6833     1.4784    -0.0256     0.0130   284.9721    23.6456    -0.0518   -73.3147     0.0003    21.1745  1017.8193     1.1676     4.8562     5.1744
    55.9333     1.5593    -0.0252     0.0141   284.9890    23.6593    -0.0545   -73.5505     0.0004    28.8619  1017.8271     1.5915     4.8893     5.1317
    56.1833     1.7861    -0.0338     0.0173   285.0120    23.6785    -0.0621   -80.8778     0.0005    36.7060  1017.8381     2.0240     4.9270     5.0844
    56.4333     2.0473    -0.0490     0.0219   285.0467    23.7087    -0.0745   -85.3055     0.0007    44.6236  1017.8557     2.4607     4.9680     5.0337
    56.6833     2.4145    -0.0686     0.0277   285.0832    23.7413    -0.0928   -90.0301     0.0009    52.5284  1017.8748     2.8967     5.0077     4.9843
